user_id,city,city_tier,signup_date,account_age_days,subscription_type,retained_30_days,avg_daily_listening_hours,skip_rate_pct,playlist_adds_last_30d,search_queries_last_30d
14810,Mumbai,Tier 1,2025-12-23,350.0,Premium,1,1.13,16.4,3.0,14.0
33818,Pune,Tier 1,2026-04-11,72.0,Free,1,1.47,13.36,5.0,15.0
46209,Bengaluru,Tier 1,2025-08-15,313.0,Family,1,1.12,31.26,2.0,19.0
7438,Bengaluru,Tier 1,2024-07-08,714.0,Family,1,4.27,29.02,0.0,21.0
40943,Delhi,Tier 1,2024-07-15,709.0,Premium,1,1.87,18.42,2.0,22.0
25624,Delhi,Tier 1,2025-10-05,265.0,Free,1,1.53,16.65,1.0,25.0
46389,Mumbai,Tier 1,2025-10-06,260.0,Premium,1,1.87,21.1,1.0,15.0
9077,Indore,Tier 2,2023-07-22,1069.0,Free,1,1.5,13.79,4.0,13.0
25910,Coimbatore,Tier 2,2024-06-28,723.0,Free,1,2.89,26.51,4.0,14.0
41282,Bhopal,Tier 2,2026-01-23,149.0,Free,1,3.4,23.16,2.0,110.0
16988,Chennai,Tier 1,2025-04-30,417.0,Free,1,1.95,38.24,0.0,7.0
6308,Nagpur,Tier 2,2024-07-24,700.0,Premium,1,2.11,28.73,2.0,9.0
48915,Kolkata,Tier 1,2025-10-23,241.0,Free,1,1.38,25.52,3.0,8.0
26025,Mumbai,Tier 1,2025-03-25,454.0,Free,1,2.82,21.5,4.0,17.0
24361,Ahmedabad,Tier 1,2025-05-16,402.0,Premium,1,2.41,26.97,4.0,10.0
5949,Bengaluru,Tier 1,2024-08-25,665.0,Free,1,1.91,35.17,3.0,13.0
39544,Chandigarh,Tier 2,2024-10-29,604.0,Free,1,0.79,12.33,5.0,20.0
42255,Mumbai,Tier 1,2025-12-26,183.0,Premium,1,0.82,7.15,3.0,15.0
4873,Jaipur,Tier 2,2025-08-10,317.0,Premium,1,1.34,22.37,4.0,11.0
43999,Chandigarh,Tier 2,2023-10-04,350.0,Family,1,0.75,28.07,3.0,13.0
7531,Mumbai,Tier 1,2025-10-07,258.0,Premium,1,3.49,21.69,7.0,10.0
5881,Bengaluru,Tier 1,2025-01-18,524.0,Premium,1,1.67,22.46,2.0,13.0
31969,Lucknow,Tier 2,2026-05-16,39.0,Free,0,2.41,24.71,4.0,7.0
38981,Hyderabad,Tier 1,2025-06-10,379.0,Free,1,3.01,23.88,2.0,16.0
5908,Kolkata,Tier 1,2023-08-25,350.0,Premium,0,4.44,71.72,0.0,3.0
41388,Mumbai,Tier 1,2026-05-22,33.0,Free,0,1.56,25.91,5.0,11.0
40722,Kolkata,Tier 1,2026-01-13,165.0,Premium,1,1.84,12.38,2.0,16.0
11149,Mumbai,Tier 1,2024-05-17,771.0,Family,1,3.59,22.78,6.0,13.0
41067,Mumbai,Tier 1,2025-07-11,348.0,Family,0,1.18,12.225,1.0,17.0
6610,Mumbai,Tier 1,2025-03-13,468.0,Premium,1,2.5,17.42,4.0,16.0
19113,Kolkata,Tier 1,2022-12-12,1290.0,Premium,0,5.21,79.77,0.0,13.0
12307,Bengaluru,Tier 1,2025-11-24,350.0,Family,1,0.53,0.0,1.0,14.0
20038,Bengaluru,Tier 1,2024-10-31,598.0,Free,1,0.31,4.86,5.0,9.0
49801,Chandigarh,Tier 2,2026-05-13,45.0,Free,0,0.72,30.99,5.0,14.0
18329,Bengaluru,Tier 1,2025-09-16,284.0,Free,1,1.61,24.72,4.0,20.0
9667,Bhopal,Tier 2,2024-07-11,715.0,Premium,1,2.08,16.46,4.0,16.0
1910,Chandigarh,Tier 2,2024-12-17,551.0,Premium,1,1.61,37.68,1.0,8.0
36501,Chennai,Tier 1,2025-01-24,517.0,Free,1,1.24,23.16,4.0,15.0
23817,Lucknow,Tier 2,2025-08-24,303.0,Premium,1,1.61,18.88,4.0,90.0
40591,Kochi,Tier 2,2025-10-04,261.0,Family,1,0.38,29.76,3.0,14.0
16093,Delhi,Tier 1,2026-03-06,109.0,Free,1,0.74,18.99,3.0,18.0
22255,Ahmedabad,Tier 1,2025-06-16,372.0,Free,1,3.17,23.24,1.0,12.0
17762,Chennai,Tier 1,2025-12-26,180.0,Free,1,0.5,66.825,2.0,11.0
21376,Ahmedabad,Tier 1,2025-12-20,184.0,Premium,1,0.67,20.47,3.0,11.0
17938,Ahmedabad,Tier 1,2025-11-12,223.0,Free,1,3.22,24.63,7.0,10.0
8169,Delhi,Tier 1,2025-08-06,350.0,Premium,1,2.65,8.55,2.0,15.0
5627,Lucknow,Tier 2,2025-03-14,468.0,Premium,1,1.62,28.91,3.0,10.0
7004,Pune,Tier 1,2025-12-28,180.0,Premium,1,0.66,19.02,1.0,19.0
36724,Chandigarh,Tier 2,2025-06-09,381.0,Premium,1,3.14,20.09,4.0,11.0
23725,Bhopal,Tier 2,2024-11-10,594.0,Premium,1,2.82,20.71,1.0,13.0
25919,Chandigarh,Tier 2,2025-06-13,377.0,Free,1,1.72,10.59,1.0,13.0
23303,Delhi,Tier 1,2025-09-07,290.0,Free,1,0.65,18.52,2.0,10.0
49234,Hyderabad,Tier 1,2025-11-09,226.0,Free,0,1.44,9.58,1.0,10.0
6442,Kochi,Tier 2,2025-04-10,441.0,Free,1,0.79,24.57,2.0,8.0
36570,Ahmedabad,Tier 1,2026-04-11,73.0,Premium,1,1.88,22.41,0.0,13.0
44929,Hyderabad,Tier 1,2025-12-02,201.0,Free,1,1.88,4.73,3.0,14.0
34727,Hyderabad,Tier 1,2025-04-27,423.0,Free,1,1.09,35.45,4.0,17.0
41809,Hyderabad,Tier 1,2025-12-04,204.0,Free,1,1.92,31.92,5.0,19.0
11617,Bengaluru,Tier 1,2024-04-09,808.0,Premium,0,1.78,15.95,2.0,18.0
32203,Delhi,Tier 1,2025-02-15,495.0,Premium,1,1.09,23.32,5.0,11.0
7066,Indore,Tier 2,2024-11-01,601.0,Family,1,3.12,18.48,6.0,12.0
47657,Mumbai,Tier 1,2025-12-19,350.0,Free,1,2.74,21.16,3.0,20.0
47193,Hyderabad,Tier 1,2026-01-26,152.0,Family,1,1.14,27.78,1.0,6.0
37628,Patna,Tier 2,2024-11-05,595.0,Free,1,1.93,25.54,4.0,18.0
17042,Surat,Tier 2,2026-04-09,76.0,Free,1,2.66,26.73,7.0,9.0
3027,Bengaluru,Tier 1,2026-01-06,171.0,Free,0,1.84,45.28,2.0,12.0
12044,Mumbai,Tier 1,2024-06-17,739.0,Free,1,0.98,21.18,8.0,18.0
1442,Mumbai,Tier 1,2024-05-23,765.0,Family,1,0.55,37.29,2.0,15.0
34407,Lucknow,Tier 2,2024-03-28,815.0,Free,0,1.2,4.64,2.0,16.0
46814,Hyderabad,Tier 1,2026-04-23,59.0,Premium,1,1.95,29.53,2.0,13.0
15810,Delhi,Tier 1,2023-06-19,1103.0,Premium,0,4.7,88.96,0.0,1.0
22409,Bengaluru,Tier 1,2024-07-04,721.0,Family,1,1.32,17.16,2.0,15.0
37509,Delhi,Tier 1,2024-10-04,625.0,Premium,1,17.52,19.22,6.0,16.0
36833,Coimbatore,Tier 2,2023-12-18,919.0,Premium,0,27.6,84.12,0.0,3.0
21598,Hyderabad,Tier 1,2025-12-17,190.0,Premium,1,1.61,23.48,5.0,11.0
18646,Hyderabad,Tier 1,2024-02-10,350.0,Premium,0,6.31,89.87,0.0,2.0
38739,Delhi,Tier 1,2021-03-16,1924.0,Premium,0,3.96,97.97,0.0,3.0
28800,Bhopal,Tier 2,2024-05-18,767.0,Free,1,0.99,27.93,1.0,21.0
40246,Lucknow,Tier 2,2026-03-06,113.0,Free,1,0.34,16.92,2.0,11.0
30183,Kolkata,Tier 1,2025-10-27,240.0,Family,1,0.46,15.39,1.0,5.0
38984,Patna,Tier 2,2026-02-01,142.0,Free,1,1.08,22.61,2.0,12.0
33957,Hyderabad,Tier 1,2025-08-26,301.0,Free,1,1.71,20.87,3.0,9.0
41642,Mumbai,Tier 1,2025-09-16,280.0,Free,1,0.31,13.76,3.0,10.0
44817,Jaipur,Tier 2,2026-01-03,173.0,Premium,0,5.71,79.88,0.0,2.0
26350,Mumbai,Tier 1,2025-05-15,405.0,Family,1,1.45,34.87,7.0,12.0
2992,Indore,Tier 2,2026-01-20,153.0,Family,1,1.83,29.14,3.0,14.0
42473,Chennai,Tier 1,2026-02-02,142.0,Free,0,2.49,20.66,1.0,16.0
28145,Mumbai,Tier 1,2026-05-02,50.0,Free,1,1.9,13.55,0.0,12.0
21947,Patna,Tier 2,2024-08-11,682.0,Premium,1,0.39,25.65,5.0,14.0
49603,Chandigarh,Tier 2,2025-04-15,438.0,Premium,1,1.33,32.32,2.0,13.0
36809,Hyderabad,Tier 1,2024-08-08,682.0,Free,1,0.71,21.93,5.0,17.0
14166,Bengaluru,Tier 1,2025-12-07,202.0,Free,1,2.67,16.63,4.0,12.0
29458,Coimbatore,Tier 2,2024-05-21,767.0,Free,1,0.94,11.54,4.0,8.0
2439,Hyderabad,Tier 1,2024-11-05,596.0,Free,1,1.05,18.41,5.0,16.0
45459,Delhi,Tier 1,2026-03-07,107.0,Premium,1,1.21,29.63,6.0,10.0
28372,Lucknow,Tier 2,2025-12-30,350.0,Free,1,1.61,22.02,2.0,18.0
48715,Chennai,Tier 1,2023-09-24,1001.0,Premium,0,54.239999999999995,88.61,0.0,2.0
3844,Kolkata,Tier 1,2026-05-11,41.0,Premium,1,1.64,11.26,2.0,14.0
15312,Nagpur,Tier 2,2025-08-18,308.0,Premium,1,1.24,23.16,5.0,12.0
38876,Mumbai,Tier 1,2024-06-29,723.0,Free,1,1.08,18.52,2.0,15.0
29433,Kochi,Tier 2,2025-06-09,380.0,Family,1,1.73,21.61,3.0,14.0
6021,Bhopal,Tier 2,2023-09-03,350.0,Premium,0,1.31,84.76,0.0,6.0
17338,Kolkata,Tier 1,2026-05-21,31.0,Family,1,1.9,35.37,5.0,16.0
39336,Mumbai,Tier 1,2025-02-16,493.0,Premium,1,1.18,26.05,1.0,14.0
11705,Mumbai,Tier 1,2025-07-21,340.0,Free,1,0.51,27.44,2.0,18.0
804,Kolkata,Tier 1,2025-12-11,196.0,Premium,1,1.52,23.16,3.0,6.0
5043,Bengaluru,Tier 1,2026-03-22,91.0,Family,1,0.73,12.36,4.0,14.0
732,Mumbai,Tier 1,2023-06-12,1111.0,Free,1,0.64,32.37,3.0,9.0
28185,Hyderabad,Tier 1,2025-02-25,481.0,Family,1,3.34,31.37,4.0,19.0
44766,Kolkata,Tier 1,2024-12-12,557.0,Premium,1,1.0,26.86,3.0,24.0
10320,Hyderabad,Tier 1,2023-03-15,1199.0,Premium,0,6.08,90.95,0.0,4.0
39284,Ahmedabad,Tier 1,2025-06-20,369.0,Premium,1,1.35,24.41,4.0,17.0
5932,Delhi,Tier 1,2026-01-27,149.0,Free,0,1.27,41.07,3.0,17.0
8951,Bengaluru,Tier 1,2025-09-19,278.0,Free,1,1.2,25.13,2.0,14.0
6421,Bengaluru,Tier 1,2025-03-13,468.0,Premium,1,3.06,14.17,3.0,17.0
44350,Surat,Tier 2,2025-07-01,361.0,Free,1,2.27,21.32,3.0,14.0
40889,Bhopal,Tier 2,2024-09-01,664.0,Free,1,0.94,32.41,3.0,16.0
34836,Pune,Tier 1,2025-06-19,367.0,Premium,1,1.15,41.3,5.0,15.0
6498,Chennai,Tier 1,2025-11-08,225.0,Premium,1,1.57,23.16,4.0,14.0
17326,Pune,Tier 1,2024-02-20,855.0,Free,1,1.74,5.01,3.0,10.0
16400,Pune,Tier 1,2026-02-14,129.0,Premium,1,0.11,20.65,3.0,15.0
36932,Chennai,Tier 1,2022-07-22,1436.0,Premium,0,4.2,71.9,0.0,13.0
4454,Ahmedabad,Tier 1,2025-08-31,299.0,Free,0,1.6,29.32,7.0,10.0
10670,Mumbai,Tier 1,2026-04-26,60.0,Premium,1,1.58,21.27,4.0,18.0
40936,Patna,Tier 2,2026-01-22,156.0,Free,1,1.94,17.74,5.0,17.0
36051,Bengaluru,Tier 1,2026-01-08,165.0,Free,1,2.17,1.55,5.0,15.0
49331,Hyderabad,Tier 1,2020-09-01,2125.0,Free,1,0.68,23.16,3.0,20.0
37119,Mumbai,Tier 1,2025-08-03,323.0,Premium,1,1.43,16.64,4.0,17.0
42686,Mumbai,Tier 1,2024-05-18,770.0,Free,1,0.88,23.73,5.0,13.0
13978,Coimbatore,Tier 2,2025-10-08,262.0,Premium,0,0.78,21.28,2.0,19.0
23751,Bhopal,Tier 2,2026-06-08,19.0,Premium,1,0.88,24.64,3.0,15.0
16587,Jaipur,Tier 2,2025-05-27,393.0,Free,1,2.1,25.19,3.0,17.0
26067,Bengaluru,Tier 1,2025-07-18,339.0,Premium,0,2.39,12.09,3.0,13.0
36172,Surat,Tier 2,2026-02-16,128.0,Free,1,0.59,19.33,3.0,11.0
46557,Chandigarh,Tier 2,2026-03-26,90.0,Premium,1,1.33,31.62,5.0,15.0
14145,Pune,Tier 1,2025-12-14,190.0,Premium,1,1.53,20.61,0.0,13.0
21534,Bengaluru,Tier 1,2025-10-29,238.0,Free,1,1.17,25.69,0.0,18.0
39080,Delhi,Tier 1,2026-04-17,65.0,Free,1,0.72,34.0,2.0,15.0
27528,Nagpur,Tier 2,2025-09-14,280.0,Premium,1,1.22,31.85,3.0,14.0
31286,Lucknow,Tier 2,2025-07-12,350.0,Premium,1,2.15,19.69,2.0,11.0
49627,Delhi,Tier 1,2025-11-23,215.0,Premium,1,1.78,36.23,4.0,12.0
4819,Pune,Tier 1,2026-02-01,142.0,Free,1,2.43,15.72,0.0,14.0
2144,Indore,Tier 2,2025-11-10,226.0,Premium,1,1.24,29.32,5.0,11.0
17498,Surat,Tier 2,2025-09-17,282.0,Free,0,1.07,27.28,2.0,20.0
4229,Pune,Tier 1,2025-10-23,242.0,Free,1,2.14,31.08,3.0,20.0
33910,Kolkata,Tier 1,2022-06-28,1458.0,Premium,0,2.72,93.48,0.0,4.0
26330,Chennai,Tier 1,2025-01-04,535.0,Premium,1,1.14,24.6,5.0,21.0
37420,Lucknow,Tier 2,2026-03-18,101.0,Free,1,2.88,12.43,4.0,13.0
42010,Chennai,Tier 1,2025-08-02,325.0,Free,1,0.58,13.9,4.0,10.0
33918,Jaipur,Tier 2,2024-11-16,582.0,Family,1,1.31,29.89,7.0,24.0
43099,Kochi,Tier 2,2025-11-04,229.0,Free,1,1.16,25.42,2.0,15.0
48189,Nagpur,Tier 2,2025-07-04,353.0,Premium,0,0.75,16.48,3.0,16.0
6012,Jaipur,Tier 2,2025-04-18,431.0,Free,1,1.77,9.16,1.0,23.0
39221,Coimbatore,Tier 2,2025-11-16,223.0,Premium,1,0.81,17.34,5.0,11.0
39333,Surat,Tier 2,2025-06-17,374.0,Premium,1,1.5,15.9,4.0,12.0
9293,Jaipur,Tier 2,2026-02-05,142.0,Premium,1,2.09,23.16,4.0,13.0
195,Delhi,Tier 1,2025-07-19,342.0,Family,1,1.93,17.67,4.0,9.0
13517,Bengaluru,Tier 1,2026-04-03,81.0,Free,1,2.05,36.54,3.0,13.0
927,Delhi,Tier 1,2024-09-07,652.0,Free,1,1.13,26.3,2.0,13.0
5838,Chennai,Tier 1,2024-12-11,560.0,Premium,1,0.72,19.88,4.0,16.0
14243,Indore,Tier 2,2025-02-17,492.0,Free,0,1.56,21.63,5.0,16.0
19285,Delhi,Tier 1,2024-09-13,651.0,Family,1,1.11,14.48,2.0,15.0
21502,Hyderabad,Tier 1,2024-06-14,739.0,Free,1,1.31,16.19,3.0,14.0
18404,Mumbai,Tier 1,2025-10-26,239.0,Free,1,0.73,42.1,2.0,6.0
19708,Indore,Tier 2,2024-09-12,650.0,Free,1,2.83,31.37,2.0,10.0
49252,Delhi,Tier 1,2026-01-01,177.0,Premium,0,0.86,31.92,5.0,14.0
17658,Hyderabad,Tier 1,2020-10-23,2071.0,Premium,0,7.08,79.53,0.0,3.0
13548,Bengaluru,Tier 1,2025-01-24,515.0,Premium,1,4.51,55.525000000000006,4.0,17.0
29875,Kochi,Tier 2,2020-01-29,2339.0,Premium,0,3.86,76.84,0.0,5.0
3224,Jaipur,Tier 2,2024-09-24,640.0,Free,1,1.53,17.94,2.0,11.0
6038,Bengaluru,Tier 1,2025-09-30,270.0,Free,0,0.52,29.99,3.0,18.0
7043,Mumbai,Tier 1,2025-12-10,196.0,Premium,0,0.68,17.03,2.0,12.0
5527,Bengaluru,Tier 1,2025-12-01,203.0,Free,0,3.66,13.43,2.0,15.0
24699,Mumbai,Tier 1,2024-07-31,691.0,Free,0,1.31,18.27,3.0,13.0
7928,Hyderabad,Tier 1,2026-03-12,350.0,Premium,1,2.07,34.93,2.0,6.0
27904,Nagpur,Tier 2,2025-06-20,369.0,Premium,1,1.92,14.09,3.0,15.0
2365,Ahmedabad,Tier 1,2024-06-18,736.0,Premium,1,2.35,24.23,1.0,14.0
20113,Bengaluru,Tier 1,2024-08-19,675.0,Free,1,1.48,28.8,2.0,20.0
9154,Bhopal,Tier 2,2025-12-09,198.0,Free,1,0.74,8.69,2.0,11.0
41007,Pune,Tier 1,2026-01-13,163.0,Premium,1,1.37,27.62,5.0,16.0
7103,Pune,Tier 1,2026-04-11,75.0,Free,1,0.55,38.26,4.0,26.0
7413,Mumbai,Tier 1,2025-04-14,438.0,Premium,1,3.2,30.89,2.0,10.0
35735,Jaipur,Tier 2,2024-10-09,626.0,Family,0,0.88,26.86,0.0,13.0
38116,Mumbai,Tier 1,2025-07-11,347.0,Premium,1,3.54,24.11,3.0,18.0
13666,Bengaluru,Tier 1,2025-11-20,213.0,Family,1,0.75,23.34,1.0,7.0
22588,Pune,Tier 1,2025-11-17,220.0,Free,1,2.93,21.24,5.0,24.0
24472,Nagpur,Tier 2,2026-04-30,53.0,Free,1,2.25,20.71,2.0,14.0
30041,Lucknow,Tier 2,2025-12-27,177.0,Free,1,0.9,34.62,3.0,9.0
43624,Chandigarh,Tier 2,2026-06-10,13.0,Premium,1,0.43,13.39,2.0,120.0
132,Kochi,Tier 2,2026-06-05,21.0,Free,1,3.0,17.66,4.0,14.0
11702,Surat,Tier 2,2025-08-03,328.0,Premium,1,1.44,27.11,4.0,15.0
12008,Kochi,Tier 2,2024-11-13,350.0,Free,0,1.39,23.16,4.0,80.0
14116,Mumbai,Tier 1,2026-01-21,153.0,Family,0,0.94,25.86,1.0,11.0
1596,Jaipur,Tier 2,2025-10-04,262.0,Premium,0,2.52,58.12,0.0,4.0
15370,Bengaluru,Tier 1,2026-03-09,104.0,Premium,1,0.82,21.6,5.0,20.0
29702,Chennai,Tier 1,2025-08-14,315.0,Free,1,1.27,30.65,5.0,15.0
6606,Mumbai,Tier 1,2024-04-05,350.0,Family,1,2.21,20.76,1.0,13.0
25613,Nagpur,Tier 2,2025-04-20,429.0,Premium,1,1.26,30.38,4.0,24.0
9762,Mumbai,Tier 1,2026-03-17,98.0,Free,1,1.76,10.06,4.0,8.0
42103,Lucknow,Tier 2,2023-12-15,919.0,Family,1,1.61,22.78,6.0,15.0
2352,Nagpur,Tier 2,2026-05-01,57.0,Free,1,1.55,12.17,1.0,10.0
11369,Kolkata,Tier 1,2026-01-24,151.0,Free,1,1.09,14.29,3.0,18.0
13175,Mumbai,Tier 1,2026-01-17,156.0,Premium,1,1.06,20.68,7.0,15.0
48720,Hyderabad,Tier 1,2024-11-06,593.0,Free,1,1.47,14.79,3.0,15.0
28153,Bhopal,Tier 2,2026-04-11,71.0,Free,0,0.64,13.53,2.0,19.0
42292,Delhi,Tier 1,2026-02-16,125.0,Free,1,3.22,18.93,6.0,14.0
25727,Bengaluru,Tier 1,2026-02-09,136.0,Free,1,2.81,21.13,2.0,17.0
45161,Chennai,Tier 1,2024-12-30,538.0,Free,1,0.5,33.94,3.0,8.0
45740,Delhi,Tier 1,2025-08-05,321.0,Premium,1,2.41,19.19,5.0,17.0
38620,Kolkata,Tier 1,2023-03-28,1186.0,Premium,0,6.7,76.17,0.0,3.0
45954,Mumbai,Tier 1,2025-05-21,399.0,Premium,1,4.33,9.27,4.0,14.0
24805,Mumbai,Tier 1,2025-12-10,198.0,Free,0,0.22,25.22,3.0,11.0
37117,Kolkata,Tier 1,2025-11-17,217.0,Family,1,0.51,23.16,5.0,19.0
10679,Mumbai,Tier 1,2025-10-13,253.0,Free,1,2.4,22.59,1.0,10.0
26203,Kolkata,Tier 1,2025-01-13,527.0,Free,1,1.93,7.23,3.0,14.0
14511,Bhopal,Tier 2,2026-01-27,350.0,Free,1,2.02,10.91,1.0,10.0
31009,Kochi,Tier 2,2024-02-17,860.0,Premium,0,4.08,88.97,0.0,5.0
5008,Ahmedabad,Tier 1,2025-02-27,480.0,Free,1,0.5,33.53,2.0,11.0
46203,Lucknow,Tier 2,2025-11-28,208.0,Premium,1,3.73,13.1,4.0,11.0
15342,Bhopal,Tier 2,2025-09-29,350.0,Free,0,0.47,25.72,3.0,18.0
34457,Hyderabad,Tier 1,2025-09-09,289.0,Premium,1,1.18,23.22,0.0,13.0
36253,Mumbai,Tier 1,2026-02-20,123.0,Family,1,2.12,31.77,1.0,17.0
22241,Hyderabad,Tier 1,2024-05-09,775.0,Premium,0,1.96,88.12,0.0,4.0
19969,Jaipur,Tier 2,2023-09-22,1006.0,Premium,0,4.5,80.49,0.0,3.0
41934,Ahmedabad,Tier 1,2025-03-16,463.0,Free,1,2.34,35.19,2.0,16.0
25288,Indore,Tier 2,2023-02-25,1216.0,Premium,0,2.55,80.12,0.0,3.0
26452,Kochi,Tier 2,2025-08-31,295.0,Premium,1,1.61,17.37,4.0,16.0
9094,Delhi,Tier 1,2026-03-18,99.0,Premium,1,1.87,19.08,3.0,13.0
36163,Chandigarh,Tier 2,2025-09-28,270.0,Free,0,1.43,19.69,3.0,18.0
784,Kolkata,Tier 1,2025-04-24,429.0,Family,1,2.03,27.62,3.0,11.0
9306,Chennai,Tier 1,2026-03-25,88.0,Premium,1,11.1,23.06,3.0,13.0
47598,Pune,Tier 1,2024-08-30,350.0,Premium,1,0.14,34.87,1.0,15.0
488,Delhi,Tier 1,2023-12-20,918.0,Free,1,2.02,9.86,4.0,8.0
567,Lucknow,Tier 2,2025-06-24,366.0,Premium,1,1.01,23.16,2.0,12.0
33538,Hyderabad,Tier 1,2025-08-04,326.0,Premium,1,0.47,12.58,3.0,18.0
15389,Kolkata,Tier 1,2024-09-03,657.0,Premium,0,4.35,78.96,0.0,2.0
11436,Pune,Tier 1,2025-01-09,531.0,Premium,1,1.69,27.57,2.0,15.0
15209,Bengaluru,Tier 1,2025-08-21,309.0,Premium,1,2.02,24.27,4.0,13.0
310,Delhi,Tier 1,2025-01-28,510.0,Premium,1,0.74,21.49,2.0,16.0
31690,Jaipur,Tier 2,2025-12-01,203.0,Free,1,0.83,24.76,2.0,12.0
49601,Kolkata,Tier 1,2026-05-03,49.0,Free,1,2.86,17.43,3.0,12.0
35228,Bengaluru,Tier 1,2025-10-11,257.0,Premium,0,1.47,20.45,5.0,13.0
17809,Delhi,Tier 1,2025-11-12,225.0,Premium,1,0.87,30.9,2.0,14.0
31598,Indore,Tier 2,2024-09-05,654.0,Free,1,3.3,24.16,2.0,13.0
16280,Mumbai,Tier 1,2026-03-20,98.0,Premium,1,0.81,23.19,4.0,15.0
25008,Nagpur,Tier 2,2025-08-19,350.0,Premium,1,3.77,11.78,3.0,13.0
30613,Kochi,Tier 2,2025-03-27,451.0,Free,1,1.71,19.96,7.0,13.0
17745,Chennai,Tier 1,2026-01-23,150.0,Free,0,0.71,23.73,3.0,16.0
22405,Hyderabad,Tier 1,2026-03-17,101.0,Free,1,0.5,23.16,2.0,12.0
15873,Mumbai,Tier 1,2025-11-26,213.0,Premium,1,3.27,46.25,5.0,17.0
24352,Hyderabad,Tier 1,2025-08-04,326.0,Premium,1,1.23,30.07,3.0,13.0
46322,Chennai,Tier 1,2024-05-07,778.0,Free,1,2.62,27.45,2.0,12.0
43411,Bengaluru,Tier 1,2025-02-18,493.0,Free,1,2.02,8.09,2.0,14.0
45120,Chennai,Tier 1,2024-05-10,778.0,Family,0,0.85,25.93,2.0,14.0
42383,Chennai,Tier 1,2025-04-29,424.0,Free,0,1.79,22.57,3.0,8.0
17742,Jaipur,Tier 2,2024-11-17,587.0,Free,1,1.43,11.99,3.0,7.0
31606,Kolkata,Tier 1,2024-03-29,818.0,Premium,1,1.98,37.92,4.0,12.0
7591,Bengaluru,Tier 1,2025-03-26,457.0,Free,1,1.81,20.85,3.0,19.0
23350,Delhi,Tier 1,2025-07-04,356.0,Free,1,0.35,26.74,3.0,4.0
8476,Delhi,Tier 1,2025-12-12,194.0,Free,1,0.71,14.86,3.0,18.0
31608,Delhi,Tier 1,2025-06-12,378.0,Premium,0,1.75,12.8,3.0,12.0
19656,Ahmedabad,Tier 1,2025-11-06,227.0,Family,1,0.93,37.59,3.0,19.0
17476,Ahmedabad,Tier 1,2025-01-31,506.0,Free,1,1.06,39.29,3.0,19.0
21655,Delhi,Tier 1,2025-10-31,233.0,Premium,0,1.01,23.9,3.0,19.0
37835,Mumbai,Tier 1,2025-05-10,411.0,Free,1,3.47,37.4,3.0,17.0
33288,Surat,Tier 2,2026-02-08,138.0,Free,1,1.44,16.200000000000003,3.0,18.0
27466,Chennai,Tier 1,2026-04-15,68.0,Free,1,2.79,29.56,1.0,19.0
14520,Kolkata,Tier 1,2025-11-18,218.0,Family,1,1.82,18.92,6.0,10.0
25537,Pune,Tier 1,2025-06-16,372.0,Free,1,1.26,3.79,2.0,14.0
39440,Mumbai,Tier 1,2025-01-26,512.0,Premium,1,2.02,25.71,3.0,17.0
9974,Bengaluru,Tier 1,2025-08-04,327.0,Free,1,1.82,13.59,2.0,14.0
35859,Mumbai,Tier 1,2026-03-05,112.0,Premium,1,0.87,26.94,3.0,15.0
1313,Pune,Tier 1,2025-09-18,279.0,Free,0,1.39,30.57,3.0,20.0
9089,Pune,Tier 1,2024-01-02,904.0,Free,1,0.91,19.09,5.0,20.0
2810,Delhi,Tier 1,2025-04-20,431.0,Family,1,1.38,29.65,0.0,14.0
26238,Pune,Tier 1,2024-11-19,583.0,Premium,0,4.1,92.84,0.0,5.0
40007,Bengaluru,Tier 1,2026-01-06,167.0,Premium,1,4.1,27.57,2.0,9.0
1259,Pune,Tier 1,2026-02-18,124.0,Free,1,2.23,18.58,3.0,10.0
10602,Lucknow,Tier 2,2025-05-22,400.0,Free,1,1.12,32.77,5.0,10.0
43929,Surat,Tier 2,2025-02-17,491.0,Free,1,1.19,27.9,1.0,12.0
17066,Bengaluru,Tier 1,2025-12-04,205.0,Free,1,0.12,28.23,4.0,10.0
36010,Lucknow,Tier 2,2022-04-26,1517.0,Premium,0,4.4,86.74,0.0,20.0
46827,Jaipur,Tier 2,2025-07-22,338.0,Premium,0,3.39,88.64,0.0,5.0
36852,Ahmedabad,Tier 1,2024-08-19,672.0,Premium,0,0.48,30.9,1.0,12.0
49511,Bengaluru,Tier 1,2025-09-13,283.0,Free,1,1.73,4.83,3.0,15.0
44061,Delhi,Tier 1,2025-02-21,486.0,Free,1,3.49,23.16,1.0,19.0
40411,Delhi,Tier 1,2025-08-15,310.0,Premium,1,1.44,12.59,2.0,7.0
4447,Hyderabad,Tier 1,2025-05-16,402.0,Free,1,1.56,23.16,4.0,13.0
10834,Jaipur,Tier 2,2025-09-22,277.0,Free,1,3.01,30.1,3.0,9.0
33070,Delhi,Tier 1,2025-06-13,374.0,Free,1,1.52,19.96,1.0,11.0
43491,Jaipur,Tier 2,2024-12-11,562.0,Premium,1,0.45,18.54,5.0,9.0
43590,Coimbatore,Tier 2,2025-01-23,519.0,Free,1,0.95,10.45,5.0,12.0
8789,Bengaluru,Tier 1,2026-02-16,129.0,Premium,1,1.44,10.86,3.0,20.0
